Year,ST,STATE,OCC_CODE,OCC_TITLE,,LOC_Q,A_MEAN,H_MEAN,TOT_EMP
2017,WV,West Virginia,15-1134,Web Developers,,0.42,54410,26.16,260
2017,WV,West Virginia,15-1141,Database Administrators,,0.79,66230,31.84,430
2017,WV,West Virginia,15-1142,Network and Computer Systems Administrators,,0.68,66190,31.82,1230
2017,WV,West Virginia,15-1143,Computer Network Architects,,0.34,*,*,260
2017,WV,West Virginia,15-1151,Computer User Support Specialists,,0.68,44030,21.17,2010
2017,WV,West Virginia,15-1152,Computer Network Support Specialists,,0.72,50090,24.08,650
2017,WV,West Virginia,15-1199,"Computer Occupations, All Other",,1.25,86630,41.65,1900
2017,WI,Wisconsin,15-0000,Computer and Mathematical Occupations,,0.9,74520,35.82,76080
2017,WI,Wisconsin,15-1111,Computer and Information Research Scientists,,0.37,75260,36.18,200
2017,WI,Wisconsin,15-1121,Computer Systems Analysts,,1.24,80640,38.77,14270
2017,WI,Wisconsin,15-1122,Information Security Analysts,,0.6,75820,36.45,1260
2017,WI,Wisconsin,15-1131,Computer Programmers,,1.11,76190,36.63,5450
2017,WI,Wisconsin,15-1132,"Software Developers, Applications",,0.94,85580,41.14,15840
2017,WI,Wisconsin,15-1133,"Software Developers, Systems Software",,0.51,87300,41.97,4000
2017,WI,Wisconsin,15-1134,Web Developers,,1.16,52810,25.39,2890
2017,WI,Wisconsin,15-1141,Database Administrators,,0.76,81220,39.05,1700
2017,WI,Wisconsin,15-1142,Network and Computer Systems Administrators,,0.91,73710,35.44,6760
2017,WI,Wisconsin,15-1143,Computer Network Architects,,0.66,93490,44.95,2060
2017,WI,Wisconsin,15-1151,Computer User Support Specialists,,0.95,50980,24.51,11550
2017,WI,Wisconsin,15-1152,Computer Network Support Specialists,,1.04,63980,30.76,3820
2017,WI,Wisconsin,15-1199,"Computer Occupations, All Other",,0.6,71920,34.58,3750
2017,WY,Wyoming,15-0000,Computer and Mathematical Occupations,,0.33,64030,30.79,2660
2017,WY,Wyoming,15-1121,Computer Systems Analysts,,0.14,77430,37.23,150
2017,WY,Wyoming,15-1122,Information Security Analysts,,0.16,72180,34.7,30
2017,WY,Wyoming,15-1131,Computer Programmers,,0.47,65480,31.48,220
2017,WY,Wyoming,15-1132,"Software Developers, Applications",,0.16,69380,33.36,250
2017,WY,Wyoming,15-1133,"Software Developers, Systems Software",,0.13,89420,42.99,100
2017,WY,Wyoming,15-1134,Web Developers,,0.48,70400,33.85,110
2017,WY,Wyoming,15-1141,Database Administrators,,0.96,61850,29.74,200
2017,WY,Wyoming,15-1142,Network and Computer Systems Administrators,,0.75,66520,31.98,530
2017,WY,Wyoming,15-1143,Computer Network Architects,,0.14,*,*,40
2017,WY,Wyoming,15-1151,Computer User Support Specialists,,0.51,48630,23.38,590
2017,WY,Wyoming,15-1152,Computer Network Support Specialists,,0.69,58250,28,240
2017,WY,Wyoming,15-1199,"Computer Occupations, All Other",,0.23,73990,35.57,140
