Year,ST,STATE,OCC_CODE,OCC_TITLE,,LOC_Q,A_MEAN,H_MEAN,TOT_EMP
2016,AL,Alabama,15-0000,Computer and Mathematical Occupations,,0.68,79090,38.02,38600
2016,AL,Alabama,15-1111,Computer and Information Research Scientists,,0.85,106610,51.26,310
2016,AL,Alabama,15-1121,Computer Systems Analysts,,0.52,80230,38.57,4020
2016,AL,Alabama,15-1122,Information Security Analysts,,0.74,87030,41.84,970
2016,AL,Alabama,15-1131,Computer Programmers,,1.78,83450,40.12,6590
2016,AL,Alabama,15-1132,"Software Developers, Applications",,0.51,93340,44.87,5500
2016,AL,Alabama,15-1133,"Software Developers, Systems Software",,0.72,100170,48.16,4000
2016,AL,Alabama,15-1134,Web Developers,,0.31,58770,28.26,550
2016,AL,Alabama,15-1141,Database Administrators,,1.04,79460,38.2,1600
2016,AL,Alabama,15-1142,Network and Computer Systems Administrators,,0.86,71790,34.51,4410
2016,AL,Alabama,15-1143,Computer Network Architects,,0.4,98780,47.49,850
2016,AL,Alabama,15-1151,Computer User Support Specialists,,0.73,46870,22.53,5980
2016,AL,Alabama,15-1152,Computer Network Support Specialists,,0.41,61280,29.46,1050
2016,AL,Alabama,15-1199,"Computer Occupations, All Other",,0.51,86670,41.67,1800
2016,AK,Alaska,15-0000,Computer and Mathematical Occupations,,0.53,82860,39.84,5050
2016,AK,Alaska,15-1121,Computer Systems Analysts,,0.44,80770,38.83,580
2016,AK,Alaska,15-1122,Information Security Analysts,,0.36,93570,44.99,80
2016,AK,Alaska,15-1131,Computer Programmers,,0.91,90640,43.58,570
2016,AK,Alaska,15-1132,"Software Developers, Applications",,0.2,119120,57.27,360
2016,AK,Alaska,15-1133,"Software Developers, Systems Software",,0.12,*,*,120
2016,AK,Alaska,15-1134,Web Developers,,0.42,57110,27.46,130
2016,AK,Alaska,15-1141,Database Administrators,,0.78,77820,37.41,210
2016,AK,Alaska,15-1142,Network and Computer Systems Administrators,,1.16,85190,40.96,1010
2016,AK,Alaska,15-1143,Computer Network Architects,,0.16,115510,55.53,60
2016,AK,Alaska,15-1151,Computer User Support Specialists,,0.6,57350,27.57,830
2016,AK,Alaska,15-1152,Computer Network Support Specialists,,0.78,66900,32.17,340
2016,AK,Alaska,15-1199,"Computer Occupations, All Other",,0.82,89380,42.97,490
2016,AZ,Arizona,15-0000,Computer and Mathematical Occupations,,1.19,80250,38.58,93410
2016,AZ,Arizona,15-1111,Computer and Information Research Scientists,,0.39,108900,52.36,200
2016,AZ,Arizona,15-1121,Computer Systems Analysts,,1.41,89250,42.91,15150
2016,AZ,Arizona,15-1122,Information Security Analysts,,1.44,80910,38.9,2640
2016,AZ,Arizona,15-1131,Computer Programmers,,0.92,79970,38.45,4700
2016,AZ,Arizona,15-1132,"Software Developers, Applications",,0.93,92650,44.55,13970
2016,AZ,Arizona,15-1133,"Software Developers, Systems Software",,1.48,98440,47.33,11430
2016,AZ,Arizona,15-1134,Web Developers,,1.22,68750,33.05,2990
2016,AZ,Arizona,15-1141,Database Administrators,,1.29,81290,39.08,2770
2016,AZ,Arizona,15-1142,Network and Computer Systems Administrators,,0.99,80580,38.74,7060
2016,AZ,Arizona,15-1143,Computer Network Architects,,1.07,96860,46.57,3170
2016,AZ,Arizona,15-1151,Computer User Support Specialists,,1.22,49670,23.88,13890
2016,AZ,Arizona,15-1152,Computer Network Support Specialists,,1.55,67990,32.69,5530
2016,AZ,Arizona,15-1199,"Computer Occupations, All Other",,0.92,79300,38.12,4520
2016,AR,Arkansas,15-0000,Computer and Mathematical Occupations,,0.67,67230,32.32,23700
2016,AR,Arkansas,15-1121,Computer Systems Analysts,,0.58,67600,32.5,2790
2016,AR,Arkansas,15-1122,Information Security Analysts,,**,80500,38.7,**
2016,AR,Arkansas,15-1131,Computer Programmers,,1.54,72040,34.64,3540
2016,AR,Arkansas,15-1132,"Software Developers, Applications",,0.31,86890,41.77,2120
2016,AR,Arkansas,15-1133,"Software Developers, Systems Software",,0.29,71890,34.56,1020
2016,AR,Arkansas,15-1134,Web Developers,,0.56,57590,27.69,610
2016,AR,Arkansas,15-1141,Database Administrators,,0.72,76470,36.77,700
2016,AR,Arkansas,15-1142,Network and Computer Systems Administrators,,0.98,69320,33.33,3140
2016,AR,Arkansas,15-1143,Computer Network Architects,,1.06,89040,42.81,1420
2016,AR,Arkansas,15-1151,Computer User Support Specialists,,0.76,40350,19.4,3900
2016,AR,Arkansas,15-1152,Computer Network Support Specialists,,0.85,50100,24.09,1360
2016,AR,Arkansas,15-1199,"Computer Occupations, All Other",,0.28,74970,36.05,630
2016,CA,California,15-0000,Computer and Mathematical Occupations,,1.22,102970,49.5,580040
2016,CA,California,15-1111,Computer and Information Research Scientists,,1.64,125620,60.39,4950
2016,CA,California,15-1121,Computer Systems Analysts,,1.17,101440,48.77,75750
2016,CA,California,15-1122,Information Security Analysts,,0.72,108780,52.3,7990
2016,CA,California,15-1131,Computer Programmers,,1.22,92380,44.41,37570
2016,CA,California,15-1132,"Software Developers, Applications",,1.43,120710,58.04,129180
2016,CA,California,15-1133,"Software Developers, Systems Software",,1.94,128800,61.92,90290
2016,CA,California,15-1134,Web Developers,,1.54,82930,39.87,22650
2016,CA,California,15-1141,Database Administrators,,0.96,93960,45.17,12370
2016,CA,California,15-1142,Network and Computer Systems Administrators,,0.99,94520,45.44,42450
2016,CA,California,15-1143,Computer Network Architects,,0.91,125340,60.26,16250
2016,CA,California,15-1151,Computer User Support Specialists,,0.99,61820,29.72,67780
2016,CA,California,15-1152,Computer Network Support Specialists,,0.9,77690,37.35,19320
2016,CA,California,15-1199,"Computer Occupations, All Other",,1.09,95970,46.14,32440
2016,CO,Colorado,15-0000,Computer and Mathematical Occupations,,1.4,94320,45.35,104170
2016,CO,Colorado,15-1111,Computer and Information Research Scientists,,0.64,99240,47.71,310
2016,CO,Colorado,15-1121,Computer Systems Analysts,,0.86,95690,46,8770
2016,CO,Colorado,15-1122,Information Security Analysts,,1.3,102280,49.17,2250
2016,CO,Colorado,15-1131,Computer Programmers,,0.6,95730,46.03,2930
2016,CO,Colorado,15-1132,"Software Developers, Applications",,1.79,105640,50.79,25450
2016,CO,Colorado,15-1133,"Software Developers, Systems Software",,1.87,120860,58.11,13650
2016,CO,Colorado,15-1134,Web Developers,,1.2,64510,31.02,2780
2016,CO,Colorado,15-1141,Database Administrators,,1.2,94810,45.58,2430
2016,CO,Colorado,15-1142,Network and Computer Systems Administrators,,1.62,83470,40.13,10880
2016,CO,Colorado,15-1143,Computer Network Architects,,1.47,110680,53.21,4130
2016,CO,Colorado,15-1151,Computer User Support Specialists,,1.29,60020,28.86,13890
2016,CO,Colorado,15-1152,Computer Network Support Specialists,,1.05,68300,32.84,3520
2016,CO,Colorado,15-1199,"Computer Occupations, All Other",,2.44,95600,45.96,11370
2016,CT,Connecticut,15-0000,Computer and Mathematical Occupations,,1,89440,43,49220
2016,CT,Connecticut,15-1111,Computer and Information Research Scientists,,0.24,117480,56.48,80
2016,CT,Connecticut,15-1121,Computer Systems Analysts,,1.05,94760,45.56,7120
2016,CT,Connecticut,15-1122,Information Security Analysts,,0.85,106870,51.38,970
2016,CT,Connecticut,15-1131,Computer Programmers,,1.82,82210,39.53,5850
2016,CT,Connecticut,15-1132,"Software Developers, Applications",,0.98,100620,48.38,9240
2016,CT,Connecticut,15-1133,"Software Developers, Systems Software",,0.98,103320,49.67,4790
2016,CT,Connecticut,15-1134,Web Developers,,0.78,73970,35.56,1210
2016,CT,Connecticut,15-1141,Database Administrators,,1.04,92420,44.44,1400
2016,CT,Connecticut,15-1142,Network and Computer Systems Administrators,,0.79,89080,42.83,3530
2016,CT,Connecticut,15-1143,Computer Network Architects,,0.89,115560,55.56,1660
2016,CT,Connecticut,15-1151,Computer User Support Specialists,,1.05,56680,27.25,7520
2016,CT,Connecticut,15-1152,Computer Network Support Specialists,,0.51,79600,38.27,1130
2016,CT,Connecticut,15-1199,"Computer Occupations, All Other",,0.62,97560,46.91,1930
2016,DE,Delaware,15-0000,Computer and Mathematical Occupations,,1.24,92730,44.58,16200
2016,DE,Delaware,15-1111,Computer and Information Research Scientists,,**,93970,45.18,**
2016,DE,Delaware,15-1121,Computer Systems Analysts,,1.96,94720,45.54,3500
2016,DE,Delaware,15-1122,Information Security Analysts,,1.56,101180,48.64,470
2016,DE,Delaware,15-1131,Computer Programmers,,1.06,86200,41.44,900
2016,DE,Delaware,15-1132,"Software Developers, Applications",,1.39,100290,48.22,3470
2016,DE,Delaware,15-1133,"Software Developers, Systems Software",,**,116750,56.13,**
2016,DE,Delaware,15-1134,Web Developers,,0.93,79090,38.03,380
2016,DE,Delaware,15-1141,Database Administrators,,1.71,91380,43.93,610
2016,DE,Delaware,15-1142,Network and Computer Systems Administrators,,1.04,81120,39,1230
2016,DE,Delaware,15-1143,Computer Network Architects,,1.34,119480,57.44,660
2016,DE,Delaware,15-1151,Computer User Support Specialists,,0.77,55950,26.9,1460
2016,DE,Delaware,15-1152,Computer Network Support Specialists,,1.04,70570,33.93,620
